time,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l
57.425,23.07220226,-10.27831147,-6.82654831,-49.15013737,-0.24350644,-11.6325599,3.64431298,0.20815805,-1.96302244,-9.88085141,0.22748549,-5.92828158
57.43,23.11673013,-10.1280634,-7.09596006,-47.60702459,-0.27233634,-11.76906029,3.23742296,0.07671914,-1.84308054,-9.59978226,0.17893261,-5.83374666
57.435,23.16101482,-9.98751305,-7.33933189,-46.01803041,-0.30541287,-11.9193595,2.8532491,-0.03953692,-1.74309765,-9.32976866,0.14069629,-5.76148371
57.44,23.2045982,-9.85749627,-7.55765446,-44.38408978,-0.33818411,-12.08884982,2.49036116,-0.13975841,-1.66288649,-9.07000556,0.10864121,-5.70905343
57.445,23.24230625,-9.73204445,-7.72849705,-42.7071696,-0.3684724,-12.28561627,2.1382854,-0.22136728,-1.57772331,-8.81429346,0.09538178,-5.6732867
57.45,23.27453336,-9.61397913,-7.86194272,-40.98732045,-0.39999351,-12.50548186,1.80003711,-0.28560045,-1.49278564,-8.56687097,0.10421173,-5.65842585
57.455,23.29945643,-9.50395712,-7.95758598,-39.22655211,-0.43529946,-12.75039467,1.47389668,-0.33271987,-1.40530172,-8.32806565,0.13490026,-5.66356064
57.46,23.32611704,-9.40581385,-8.01233786,-37.42548455,-0.45419527,-13.00951649,1.16687252,-0.35846422,-1.32884531,-8.09600654,0.17705121,-5.68807808
57.465,23.34420374,-9.31864199,-8.03096708,-35.58622005,-0.47978164,-13.29165098,0.87143257,-0.36616268,-1.24566941,-7.87455926,0.24350874,-5.73280306
57.47,23.35738943,-9.2442185,-8.01363672,-33.7094074,-0.49704444,-13.59043001,0.58976832,-0.35423763,-1.16632592,-7.6614856,0.32557633,-5.79635383
57.475,23.36588164,-9.18626418,-7.96196508,-31.79828725,-0.50148632,-13.90036413,0.32184408,-0.32054994,-1.09178824,-7.45793774,0.42629728,-5.87797876
57.48,23.36260712,-9.14442545,-7.86944001,-29.8534624,-0.52219657,-14.22662471,0.06158275,-0.26516191,-1.00243439,-7.26478178,0.54760714,-5.97394459
57.485,23.35300104,-9.12395643,-7.75189152,-27.87902829,-0.52332422,-14.55743432,-0.18784155,-0.1874554,-0.92326862,-7.07804251,0.6893146,-6.08624262
57.49,23.33119144,-9.12568405,-7.59751153,-25.87843807,-0.53461985,-14.89509559,-0.4314967,-0.08486961,-0.83351411,-6.90185495,0.84897182,-6.20844919
57.495,23.29761356,-9.15140815,-7.41190603,-23.85640024,-0.55174111,-15.2338502,-0.66957159,0.04166991,-0.73765382,-6.73594849,1.02492669,-6.33863172
57.5,23.25375805,-9.21017382,-7.20431108,-21.82216191,-0.55300413,-15.55616552,-0.90464611,0.19871995,-0.64593815,-6.57916494,1.22947252,-6.47505496
57.505,23.19493244,-9.29528077,-6.97133503,-19.77553231,-0.57880089,-15.88036538,-1.13860405,0.37843875,-0.54109727,-6.430873,1.44282567,-6.61340895
57.51,23.12213236,-9.40570717,-6.71133918,-17.72723662,-0.62169546,-16.20169754,-1.37248366,0.57909736,-0.42461159,-6.29367902,1.66436039,-6.75054271
57.515,23.05132109,-9.55916006,-6.4301311,-15.70459696,-0.60100016,-16.38307797,-1.59975259,0.81756975,-0.32561532,-6.17937885,1.95954658,-6.87812448
57.52,22.9360599,-9.72635337,-6.14497824,-13.67695513,-0.7342142,-16.79297494,-1.85498333,1.05999221,-0.18349043,-6.0505231,2.16732141,-7.0220342
57.525,22.83627823,-9.96079435,-5.8795016,-11.71391927,-0.76349795,-17.0013297,-2.10104738,1.35597877,-0.0638249,-5.94353998,2.4774504,-7.13765188
57.53,22.71283845,-10.19519458,-5.55378653,-9.78631777,-0.88040937,-17.28062835,-2.36159483,1.65047628,0.08054034,-5.84996589,2.75435627,-7.26264286
57.535,22.60348313,-10.48853966,-5.2909052,-7.94787338,-0.92402773,-17.42137587,-2.61987106,1.98529083,0.21640812,-5.76897739,3.09343979,-7.35417687
57.54,22.48238123,-10.79672339,-5.00731784,-6.18153142,-1.00496038,-17.57775722,-2.89130346,2.32678389,0.36798737,-5.70165426,3.42274651,-7.4380769
57.545,22.3663755,-11.11467204,-4.73886865,-4.50765571,-1.09284903,-17.67942407,-3.16663227,2.67044376,0.52083163,-5.65311781,3.7753457,-7.50846905
57.55,22.24602458,-11.44750732,-4.47330471,-2.92929197,-1.18829814,-17.77738694,-3.4522176,3.01644806,0.67916054,-5.61546512,4.12321469,-7.55786227
57.555,22.13149225,-11.77523339,-4.22736886,-1.46101941,-1.29332669,-17.83848545,-3.74220423,3.35042278,0.84110744,-5.60011417,4.4845892,-7.58860196
57.56,22.02224645,-12.09811243,-4.0018041,-0.10684977,-1.40193282,-17.86717962,-4.03618715,3.6700759,1.00266092,-5.60236884,4.85334086,-7.59802042
57.565,21.91596152,-12.4090254,-3.79389807,1.12823074,-1.5190287,-17.87632346,-4.33454854,3.96837108,1.16570872,-5.6253404,5.2242246,-7.58287639
57.57,21.8108839,-12.69416529,-3.60584194,2.24218398,-1.64923226,-17.87248627,-4.63845315,4.2354455,1.33278044,-5.67217797,5.59558294,-7.53944122
57.575,21.71498476,-12.95235956,-3.440971,3.22856721,-1.78805269,-17.84669088,-4.93922179,4.46839823,1.49454746,-5.74274137,5.96614951,-7.47629098
57.58,21.62115538,-13.17594499,-3.29644203,4.08878047,-1.94266434,-17.81461641,-5.24050021,4.66099089,1.65643265,-5.84086991,6.33149307,-7.38422388
57.585,21.53486276,-13.36334672,-3.17275178,4.82011425,-2.11096444,-17.77598556,-5.53565414,4.81101047,1.81367743,-5.96686094,6.68687706,-7.27097449
57.59,21.4500276,-13.50449783,-3.07004351,5.42364924,-2.30288032,-17.73899911,-5.82896269,4.90912725,1.96806575,-6.12159025,7.0324732,-7.12798554
57.595,21.40629986,-13.60325097,-2.95572059,5.88503849,-2.51722321,-17.65976816,-6.08460797,4.97227904,2.07815886,-6.3280967,7.35135696,-7.03180368
57.6,21.31029304,-13.64937556,-2.91248537,6.24501045,-2.75283496,-17.66998337,-6.3796955,4.95647976,2.25855946,-6.53080915,7.66438097,-6.79276703
57.605,21.24926441,-13.63981857,-2.85890106,6.46859274,-3.02114485,-17.64531584,-6.63926488,4.89446362,2.37605153,-6.7881778,7.9489493,-6.59451869
57.61,21.20438581,-13.58491842,-2.81580082,6.56984454,-3.3118409,-17.62958587,-6.8800508,4.78634728,2.48846669,-7.07895472,8.19726928,-6.39096534
57.615,21.17468607,-13.47713405,-2.78043249,6.55127796,-3.62891396,-17.62508508,-7.10171307,4.62459762,2.58619515,-7.4051592,8.40529769,-6.17962742
57.62,21.15978522,-13.32344273,-2.74188126,6.42219209,-3.96546252,-17.62752133,-7.29938412,4.41895548,2.66459996,-7.77534954,8.56393477,-5.96836043
57.625,21.15897452,-13.1219604,-2.71513402,6.17911743,-4.33046236,-17.65045101,-7.47566087,4.16100421,2.73642652,-8.18060474,8.67909453,-5.74051138
57.63,21.17600801,-12.88154318,-2.68397477,5.83116448,-4.71548335,-17.68099192,-7.62706198,3.86759559,2.78858074,-8.63110096,8.74088027,-5.51449873
57.635,21.20912077,-12.59995393,-2.65256677,5.38511274,-5.12430635,-17.72492136,-7.75139957,3.53387912,2.82410441,-9.12576303,8.75150939,-5.2841496
57.64,21.25444161,-12.28367743,-2.61892526,4.85077411,-5.55460259,-17.78662683,-7.84943454,3.16638207,2.84013965,-9.66893955,8.71224893,-5.04626286
57.645,21.31949249,-11.93361087,-2.57496449,4.2316535,-5.99872424,-17.85188227,-7.91587537,2.76872926,2.83721383,-10.25919689,8.60615939,-4.81574114
57.65,21.38646304,-11.56019638,-2.52549255,3.54105843,-6.47340368,-17.96311479,-7.96183872,2.34848802,2.79767698,-10.90234351,8.4698013,-4.55637147
57.655,21.4910697,-11.15018302,-2.45582577,2.78284139,-6.91361151,-18.0188284,-7.95763235,1.901524,2.76022747,-11.58726713,8.2074582,-4.35464132
57.66,21.58551081,-10.72578429,-2.37305899,1.97396351,-7.40152864,-18.16871182,-7.93585338,1.43872284,2.67215878,-12.33213545,7.92802464,-4.0838674
57.665,21.71096852,-10.27602236,-2.28444602,1.11043856,-7.82228629,-18.2331436,-7.86585311,0.96169886,2.58093187,-13.1259441,7.52681515,-3.89748396
57.67,21.83504512,-9.81246473,-2.18317816,0.21667651,-8.25010729,-18.34297862,-7.763836,0.47262786,2.45880948,-13.97919636,7.07279737,-3.68230968
57.675,21.9611503,-9.34139169,-2.05647921,-0.70914789,-8.64278754,-18.45989531,-7.63367493,-0.01654174,2.30428176,-14.88412213,6.52838064,-3.46827652
57.68,22.08640382,-8.86288586,-1.91389294,-1.65312977,-8.99648796,-18.57852704,-7.47013811,-0.50710412,2.12302835,-15.8442357,5.90254617,-3.26318518
57.685,22.20707562,-8.37854343,-1.75137977,-2.60423226,-9.31144319,-18.71057863,-7.27125446,-0.99828946,1.91451595,-16.86419438,5.19667171,-3.06094697
57.69,22.31789759,-7.89388476,-1.5716277,-3.55778456,-9.57168105,-18.84575144,-7.04106042,-1.48425787,1.68175368,-17.93944549,4.40395409,-2.86720785
57.695,22.414547,-7.41235203,-1.3774363,-4.50440268,-9.77171163,-18.98249558,-6.78046262,-1.96340813,1.42361304,-19.06968687,3.52280735,-2.68450512
57.7,22.49786794,-6.92573545,-1.15750493,-5.43896839,-9.91837168,-19.13117979,-6.48477286,-2.4423134,1.14772018,-20.25641865,2.56067599,-2.51311964
57.705,22.56058861,-6.44641762,-0.94271919,-6.36541008,-9.99128203,-19.27553827,-6.16761023,-2.91301743,0.84453574,-21.48856473,1.50364253,-2.35639853
57.71,22.59557175,-5.9746379,-0.7110445,-7.25492804,-10.00206117,-19.42641874,-5.81439228,-3.37564847,0.51694979,-22.78233488,0.37324629,-2.22272771
57.715,22.60445249,-5.51026634,-0.46458739,-8.11615716,-9.94463992,-19.58533524,-5.43277796,-3.83097133,0.17829276,-24.12476852,-0.83792067,-2.10874161
57.72,22.58727319,-5.04940661,-0.21215644,-8.94647627,-9.825093,-19.74688389,-5.02281725,-4.28449899,-0.18017856,-25.51217398,-2.12751779,-2.02470132
57.725,22.5386429,-4.59941773,0.04926358,-9.74029626,-9.63772854,-19.91598438,-4.5855971,-4.73040607,-0.54221998,-26.94508739,-3.48543073,-1.97079395
57.73,22.45661176,-4.16130755,0.30946612,-10.49461564,-9.38883191,-20.08696759,-4.12325179,-5.17098989,-0.91149515,-28.41703516,-4.90081744,-1.95143258
57.735,22.34144214,-3.73163874,0.56307424,-11.20902704,-9.08515208,-20.25711921,-3.63763673,-5.61059133,-1.28601008,-29.92244122,-6.36605378,-1.96897338
57.74,22.20868207,-3.32995427,0.85460102,-11.88151597,-8.71272737,-20.45755121,-3.11233123,-6.01755315,-1.63445615,-31.46030725,-7.87927847,-2.10885361
57.745,22.01523863,-2.92045282,1.06757985,-12.50973572,-8.32566956,-20.60885694,-2.59091905,-6.46505107,-2.00671727,-33.01877076,-9.38988582,-2.14769903
57.75,21.79920059,-2.53081348,1.30058769,-13.09133699,-7.88242964,-20.77534764,-2.0362354,-6.89351081,-2.35206223,-34.59985172,-10.91560961,-2.29836215
57.755,21.55084248,-2.16187065,1.51601567,-13.62933466,-7.39924762,-20.94786842,-1.46222901,-7.31150531,-2.67505985,-36.18932674,-12.42963923,-2.47994496
57.76,21.27272695,-1.81119906,1.71525764,-14.12113157,-6.89067633,-21.11434985,-0.86790373,-7.72096558,-2.97366648,-37.78333365,-13.9101883,-2.70841147
57.765,20.96578929,-1.48331472,1.89649096,-14.56831471,-6.35850418,-21.27611714,-0.25304639,-8.11825595,-3.24188535,-39.37785332,-15.34073007,-2.97451947
57.77,20.63232184,-1.17454217,2.05304075,-14.97054774,-5.81343077,-21.42797648,0.37869993,-8.50420792,-3.47974206,-40.96098404,-16.70457633,-3.27137226
57.775,20.27223814,-0.89261744,2.18505935,-15.3280034,-5.25948938,-21.57302878,1.02621424,-8.87221322,-3.68352885,-42.52817653,-17.97671485,-3.58256533
57.78,19.88996727,-0.63465978,2.29103284,-15.64157128,-4.7043197,-21.70381539,1.68922236,-9.22054173,-3.8513848,-44.06982711,-19.15160791,-3.91753221
57.785,19.48625452,-0.40474067,2.37011345,-15.91176649,-4.15350757,-21.82139402,2.36566085,-9.54440672,-3.98333415,-45.57915411,-20.21061872,-4.25800604
57.79,19.07424374,-0.23641291,2.39850505,-16.14844834,-3.57777941,-21.9091802,3.06853975,-9.80632439,-4.04816934,-47.05125898,-21.14360913,-4.68812366
57.795,18.62743846,-0.04130744,2.44501477,-16.32766617,-3.08032613,-21.99301718,3.75773058,-10.09703841,-4.13606451,-48.47284235,-21.94383262,-4.94905608
57.8,18.1805082,0.08974675,2.4275894,-16.47921416,-2.56610064,-22.05278496,4.47547648,-10.32260839,-4.15918726,-49.84590693,-22.60698599,-5.30605111
57.805,17.7152408,0.20481816,2.41156684,-16.58260857,-2.0909719,-22.0907777,5.19455414,-10.52285837,-4.16135453,-51.15684112,-23.12677598,-5.60782209
57.81,17.25362391,0.26963291,2.33629803,-16.66631625,-1.62894816,-22.09091268,5.93127803,-10.67156806,-4.12864987,-52.40595922,-23.50155126,-5.92314073
57.815,16.7729378,0.312662,2.27184519,-16.69440748,-1.2025633,-22.08076123,6.66539931,-10.78441803,-4.07889152,-53.57964666,-23.72592166,-6.18516323
57.82,16.2958556,0.31963952,2.16694069,-16.69786074,-0.80279028,-22.03352036,7.4101995,-10.85368663,-4.00655821,-54.67865165,-23.80856589,-6.43454013
57.825,15.82329208,0.28772875,2.03652218,-16.68303319,-0.44302926,-21.94880257,8.15759469,-10.87783048,-3.92911165,-55.69648428,-23.76059577,-6.63614553
57.83,15.3502639,0.22658868,1.88838114,-16.62695606,-0.10180684,-21.82109418,8.91086711,-10.86052304,-3.83371872,-56.62386695,-23.60568606,-6.7860531
57.835,14.83167923,0.15046893,1.81035604,-16.53881793,0.10859284,-21.8500585,9.58936898,-10.80872246,-3.8043314,-57.44279071,-23.32991958,-6.93657515
57.84,14.38017236,0.04533208,1.63008311,-16.42816187,0.39698874,-21.61332229,10.36141497,-10.72769726,-3.69569301,-58.19843452,-22.86684006,-7.03621088
57.845,13.91102874,-0.08726326,1.47225649,-16.29973863,0.62642704,-21.44490652,11.08728244,-10.60464253,-3.62579481,-58.84108463,-22.36890378,-7.10260314
57.85,13.45553148,-0.24322922,1.27445302,-16.14176822,0.86461148,-21.20929803,11.82149573,-10.45600686,-3.55206886,-59.38051773,-21.79446428,-7.08403135
57.855,12.98407923,-0.40927266,1.15624347,-15.97362975,0.98458496,-21.04408906,12.50428542,-10.27503634,-3.52638149,-59.81808391,-21.12111073,-7.13681924
57.86,12.53561462,-0.60324667,0.96811981,-15.7741854,1.15050012,-20.79194314,13.19786399,-10.07271077,-3.50628657,-60.14245632,-20.37446511,-7.05244181
57.865,12.09640087,-0.80539169,0.81046709,-15.57696908,1.2798123,-20.51834375,13.87602318,-9.84673781,-3.49111775,-60.37274132,-19.589458,-6.96098468
57.87,11.65209704,-1.0213986,0.6716279,-15.35374377,1.36238652,-20.26072161,14.51917116,-9.60474797,-3.52138674,-60.48736581,-18.76246602,-6.87352869
57.875,11.21360832,-1.24743139,0.54714731,-15.11940854,1.42099211,-19.99573981,15.1363826,-9.34863769,-3.57869711,-60.49106671,-17.91143503,-6.76238901
57.88,10.77101074,-1.47867047,0.46511357,-14.86573995,1.42472826,-19.76994378,15.72083527,-9.08096234,-3.66820095,-60.38754187,-17.05398869,-6.70070476
57.885,10.34756656,-1.72368525,0.34574944,-14.61462426,1.46664519,-19.47010161,16.28431854,-8.81035785,-3.79060029,-60.17201652,-16.19434665,-6.50873998
57.89,9.91897033,-1.96914259,0.27165526,-14.34750159,1.46125445,-19.19698594,16.8161529,-8.5316262,-3.93161325,-59.85676261,-15.3580619,-6.379855
57.895,9.4921184,-2.21549964,0.23844145,-14.0721541,1.43098959,-18.93946221,17.31712796,-8.24838945,-4.09444804,-59.43879848,-14.54615014,-6.26371882
57.9,9.06748239,-2.46213686,0.2080069,-13.79019947,1.39256912,-18.676524,17.78211373,-7.97045356,-4.28675649,-58.913722,-13.77943337,-6.13582664
57.905,8.64310583,-2.71423469,0.20155066,-13.50287252,1.34951935,-18.41515628,18.21466476,-7.69315311,-4.51282841,-58.29759741,-13.05517961,-6.00800296
57.91,8.21678123,-2.96187681,0.21747782,-13.21063101,1.29140332,-18.16824957,18.60891838,-7.42027732,-4.75619258,-57.58112765,-12.38886322,-5.90641561
57.915,7.78777076,-3.20817598,0.25462926,-12.91409149,1.22613322,-17.93294679,18.96620705,-7.15322792,-5.02287531,-56.77411409,-11.78620896,-5.82295076
57.92,7.35567366,-3.44949425,0.31325079,-12.61438054,1.15065677,-17.71514202,19.28758728,-6.89373592,-5.30570429,-55.87996285,-11.24796395,-5.76939982
57.925,6.92033006,-3.6836638,0.39128206,-12.30880597,1.0643728,-17.5192441,19.57685621,-6.64368588,-5.60178753,-54.9043013,-10.77300843,-5.74952059
57.93,6.48132724,-3.91085169,0.48754136,-12.00131396,0.97131695,-17.3442339,19.83103523,-6.40306632,-5.90799584,-53.84987724,-10.36387353,-5.76205113
57.935,6.03789047,-4.12897673,0.60020142,-11.69056663,0.87371257,-17.193446,20.05391894,-6.17337115,-6.22073707,-52.72305323,-10.01843935,-5.80937183
57.94,5.59197954,-4.33776239,0.72843082,-11.37808057,0.77142632,-17.06852165,20.24739479,-5.95402051,-6.53708601,-51.52774587,-9.72932889,-5.89155843
57.945,5.14496958,-4.53393271,0.86925268,-11.06355796,0.66535427,-16.97014837,20.4161853,-5.74742875,-6.85110372,-50.26950669,-9.49124953,-6.00775568
57.95,4.69574407,-4.71593212,1.01710061,-10.74741234,0.55718405,-16.89771626,20.56112829,-5.55486307,-7.15893711,-48.95316086,-9.30031774,-6.1575298
57.955,4.24433923,-4.88580744,1.17467993,-10.43415778,0.45137848,-16.85441052,20.68113881,-5.3734498,-7.4615671,-47.58145116,-9.15264102,-6.3392005
57.96,3.79559523,-5.03940435,1.33786284,-10.11896976,0.34608081,-16.83690126,20.78728188,-5.20583343,-7.74907136,-46.16148155,-9.03391087,-6.5483309
57.965,3.34857788,-5.17622587,1.50282292,-9.80645463,0.24411093,-16.84643413,20.87761134,-5.0529648,-8.0222959,-44.69612581,-8.94113514,-6.78397292
57.97,2.90508571,-5.29498136,1.66275082,-9.4971899,0.14691851,-16.88291283,20.95547928,-4.91502611,-8.27708744,-43.18931743,-8.86596768,-7.04238862
57.975,2.46658848,-5.39619643,1.82299233,-9.19099988,0.05609254,-16.94422606,21.02427534,-4.79105156,-8.51305416,-41.64490192,-8.8007271,-7.32058836
57.98,2.03273654,-5.48161378,1.98774637,-8.88997517,-0.02474449,-17.03096831,21.08240559,-4.67923267,-8.72932226,-40.06351763,-8.74365182,-7.61727047
57.985,1.61012982,-5.54781583,2.15042598,-8.59414343,-0.09806799,-17.13353271,21.14045313,-4.58170581,-8.91886156,-38.45223577,-8.67725717,-7.926429
57.99,1.19319792,-5.59339045,2.30638869,-8.30567482,-0.1574259,-17.26030184,21.19108457,-4.50093336,-9.0867506,-36.81062948,-8.60841687,-8.24733129
57.995,0.78427889,-5.61888137,2.45398216,-8.02637223,-0.20194992,-17.4096098,21.23677532,-4.43660445,-9.2326141,-35.1406238,-8.5317012,-8.57497197
58,0.38704324,-5.62570795,2.60127337,-7.75592149,-0.23207548,-17.57144018,21.28154248,-4.38635173,-9.35217788,-33.44405531,-8.43615334,-8.90871766
58.005,0.00165086,-5.6096534,2.73809984,-7.49772949,-0.24480257,-17.74496424,21.32588742,-4.35380254,-9.44315746,-31.72451151,-8.31916704,-9.24235719
58.01,-0.37478977,-5.57249686,2.86881704,-7.24997266,-0.23614312,-17.93243347,21.36637566,-4.33948038,-9.51310128,-29.98042684,-8.19159883,-9.57068154
58.015,-0.73868022,-5.51338416,2.99291177,-7.01703733,-0.2081774,-18.12612934,21.40459807,-4.34358625,-9.55688377,-28.21500952,-8.03622819,-9.8983625
58.02,-1.0912404,-5.43168618,3.11222563,-6.79799797,-0.1561431,-18.32357826,21.44000485,-4.36710631,-9.5770834,-26.42911061,-7.86169654,-10.21722806
58.025,-1.43317773,-5.32522858,3.22827069,-6.59437527,-0.07884217,-18.52152015,21.47004298,-4.41425912,-9.57782546,-24.62439766,-7.67065408,-10.52698151
58.03,-1.76520484,-5.19518287,3.34043645,-6.40698371,0.02334162,-18.71887043,21.49475669,-4.48289762,-9.55397392,-22.80363125,-7.46421277,-10.82193262
58.035,-2.08624138,-5.03797444,3.44868586,-6.23747439,0.15462782,-18.90818181,21.51449834,-4.578456,-9.51022119,-20.97058811,-7.24348492,-11.09887167
58.04,-2.37090257,-4.85297503,3.53280185,-6.09697752,0.35992946,-19.06973494,21.56169628,-4.69381195,-9.41397367,-19.14276761,-6.95211911,-11.31471285
58.045,-2.67480644,-4.63510456,3.65484879,-5.96944505,0.56422299,-19.23697858,21.56346774,-4.85537209,-9.34071397,-17.30075629,-6.72007423,-11.56249094
58.05,-2.99795101,-4.40735984,3.77278655,-5.84140793,0.73412448,-19.40771045,21.52814562,-5.03598039,-9.28327736,-15.44646122,-6.5392283,-11.81893327
58.055,-3.27176329,-4.14458261,3.88867313,-5.76270552,1.02660902,-19.55917611,21.53224623,-5.2437609,-9.15940516,-13.62628625,-6.28511077,-11.97879172
58.06,-3.55788292,-3.84277088,4.01438854,-5.69295789,1.31350157,-19.68046147,21.5108092,-5.50333662,-9.05056853,-11.82735347,-6.06199883,-12.14474139
58.065,-3.84333118,-3.51971155,4.1456481,-5.64430863,1.62861385,-19.78944548,21.47837021,-5.79144762,-8.93572146,-10.06246569,-5.85175148,-12.28632372
58.07,-4.12855369,-3.17136177,4.28627282,-5.61534562,1.97311099,-19.87788147,21.43858133,-6.11318509,-8.81709636,-8.34495227,-5.65378971,-12.40149621
58.075,-4.41275103,-2.80146086,4.43093527,-5.61162542,2.34124716,-19.93814185,21.39201329,-6.46750794,-8.69898546,-6.68634899,-5.46703843,-12.49348951
58.08,-4.69393144,-2.41841057,4.58494206,-5.63206851,2.74116107,-19.97588292,21.34405842,-6.84490962,-8.57943394,-5.09543259,-5.30025883,-12.551897
58.085,-4.98352744,-2.0234504,4.73153983,-5.66659332,3.15037133,-19.93615656,21.28861569,-7.24902394,-8.47042545,-3.58545284,-5.12317255,-12.60581467
58.09,-5.2634993,-1.62929858,4.89455489,-5.73838071,3.61013612,-19.88398406,21.2357729,-7.66208235,-8.36119041,-2.15721183,-4.98958524,-12.61301717
58.095,-5.54109056,-1.24193253,5.06102906,-5.83531121,4.09024364,-19.79600804,21.18512627,-8.08056164,-8.26095671,-0.82292485,-4.87967671,-12.59625413
